article_id,positive_sentiment,negative_sentiment,organizations,persons,locations,timestamp,longitude,latitude
20190120171500-1144,2.8054298642533904,2.98642533936652,house financial services committee;white house;cnn;financial services committee,patrick mchenry;eliana johnson;donald trump;nancy pelosi;dianne feinstein;phil mattingly;maxine waters;alex cora;john king,"New York, United States;Puerto Rico;Canada;United States;Washington, Washington, United States",20190120171500,-74.9384,42.1497
20190305223000-1140,0.2710027100271,2.9810298102981,us navy;us pacific air;andersen air force,,"Japan;Beijing, Beijing, China;China;Russia;Washington, United States;Guam;Decatur, Washington, United States;South China Sea, Brunei (General), Brunei;Spratly Islands",20190305223000,138.0,36.0
20190901191500-414,6.53061224489796,8.16326530612245,panzi foundation,nadia murad;denis mukwege,"Connecticut, United States;Burundi;Iraq;France;Congo",20190901191500,-72.7622,41.5834
20190620141500-5,2.15827338129496,4.3165467625899305,msnbc;twitter;white house;cnn,jim clyburn;donald trump;cory booker;barack obama;anita dunn;james eastland;joe biden;mike pence;herman talmadge;kamala harris,"Charlottesville, Virginia, United States;New York, United States;Georgia, United States;United States;New Jersey, United States;South Carolina, United States;White House, District Of Columbia, United States;Canada;Virginia, United States;Mississippi, United States",20190620141500,-78.4767,38.0293
20190618184500-1405,2.02247191011236,5.1685393258427,port division of kolkata police;cnn,syed waquar raza;jayanta shaw;chanchal lahiri;david copperfield,"Kolkata, West Bengal, India;India;United Kingdom;Hooghly River, West Bengal, India",20190618184500,88.3697,22.5697
20191118101500-757,3.2051282051282,2.56410256410256,european union;confederation of british industry;cnn;jeremy corbyn labour party,jo swinson;boris johnson,"United Kingdom;London, London, City Of, United Kingdom",20191118101500,-4.0,54.0
20190105051500-1058,1.54043645699615,9.49935815147625,vkontakte;facebook;reuters,igor kramarenko;shukhrat ulfatov;olga skvortsova;joseph stalin;danil tinibayev;tatyana antilov;dmitry kremlyov;yelena kruglyakova,"Akhmat, Saratovskaya Oblast', Russia;Kremlin, Moskva, Russia;Chelyabinsk, Chelyabinskaya Oblast', Russia;Komsomolskaya, Orenburgskaya Oblast', Russia;Russia;Tajikistan",20190105051500,45.9091,51.0693
20190610134500-480,0.452488687782805,0.904977375565611,department of agriculture,,"Manila, Manila, Philippines;Philippines;Japan",20190610134500,120.98200000000001,14.6042
20190214064500-908,4.12955465587045,2.02429149797571,organization for economic;lower house of parliament;visa;federation of indian chambers of commerce industry;cnn;united states;london school of hygiene;ministry of tourism;international yoga day,johanna hanefeld;subhrangshu pratim sarmah;sanjay gupta;sonika raina,"Mexico;Malaysia;Taiwan;United States;Thailand;India;United Kingdom;New Delhi, Delhi, India;Singapore;Tamil Nadu, Tamil Nadu, India;Mauritius;Kansas, United States;Turkey;Greece",20190214064500,-102.0,23.0
20190410161500-116,5.02092050209205,2.51046025104602,cnn;dc comics,jim rogalski;fernando blanco;brian hitch;john kalisz;joelle jones,"North Carolina, United States",20190410161500,-79.8431,35.6411
20190523193000-2492,1.57142857142857,7.142857142857139,johns hopkins university in baltimore;baltimore sun,catherine pugh;bernard jack young;lester davis;aviel rubin,"Georgia, United States;Maryland, United States;Iran;Atlanta, Georgia, United States;Baltimore, Maryland, United States",20190523193000,-83.6487,32.9866
20190518114500-327,0.0,9.52380952380952,,saddam hussein;jon kay,Iraq;United Kingdom,20190518114500,44.0,33.0
20190425170000-809,2.62697022767075,5.86690017513135,department of justice;new york times;twitter;white house;justice department;cnn,donald trump;marshall cohen;don mcgahn;jeff sessions;robert mueller;christopher steele;george papadopoulos;william barr,"New York, United States;Australia;United States;United Kingdom;Washington, Washington, United States;Virginia, United States;Russia",20190425170000,-74.9384,42.1497
20190516221500-2724,0.6129597197898421,7.26795096322242,chicago police superintendent eddie johnson;chicago fire department;a fire department;facebook;cnn;adalberto memorial united methodist church;chicago police department,desiree figueroa;andrea diaz;jacobita cortes;clarisa figueroa;anthony guglielmi;marlen ochoa-lopez;larry langford;brendan deenihan;cecilia garcia,"Cook County, Illinois, United States;Chicago Fire Department, Illinois, United States;Chicago, Illinois, United States",20190516221500,-87.8501,41.8334
20191025143000-633,3.3472803347280298,3.13807531380753,natural history museum,vazrick nazari;michael darby;john cleese;donald trump;richard dawkins dawkinsia;david attenborough;greta thunberg;adolf hitler;bob marley gnathia;max barclay,"Germany;Sweden;Kenya;London, London, City Of, United Kingdom",20191025143000,10.5,51.5
20190425233000-1087,1.6666666666666698,4.523809523809518,cnn a senate republican,david perdue;donald trump;robert mueller;mitt romney,"Georgia, United States;Russia;Washington, Washington, United States",20190425233000,-83.6487,32.9866
20190119051500-1213,1.51515151515152,4.5454545454545485,,,United Kingdom,20190119051500,-4.0,54.0
20190208163000-643,1.30718954248366,9.58605664488017,us circuit court;supreme court;white house;oval office;united states,jon tigar;donald trump;jay bybee;george w bush,"Canada;United States;White House, District Of Columbia, United States",20190208163000,-96.0,60.0
20190418153000-1214,1.8348623853211001,1.37614678899083,twitter,brooke windsor,France,20190418153000,2.0,46.0
20190415111500-937,1.82555780933063,6.085192697768759,tokyo electric power company tepco,yuka matsubara;fukushima daiichi,,20190415111500,,
20190107141500-515,2.94117647058824,2.94117647058824,european union;oxford university,richard madden;michael foran;joe pettet-smith;james tilley;philip hammond;harold wilson;wayne rooney;june jones;olivia colman;brexiteer boris johnson;david runciman;lee pomeroy;simon stevens,"Beijing, Beijing, China;China;Hollywood, California, United States;Virginia, United States;Cambridge, Cambridgeshire, United Kingdom;United Kingdom",20190107141500,116.38799999999999,39.9289
20191220003000-206,0.840336134453782,3.7815126050420202,home office;meena centre in birmingham;midlands police;central motorway police group,liz clegg,"Iraq;Great Barr, Sandwell, United Kingdom;United Kingdom;West Midlands, United Kingdom (General), United Kingdom",20191220003000,44.0,33.0
20190624174500-2156,1.3698630136986298,9.1324200913242,reuters,asmita khadka bista;livia florentina bunea;maricar valtez arquiola;rose tiburcio;arian palanas lozano;elena natalia bunea,Philippines;Cyprus;Romania;Nepal,20190624174500,122.0,13.0
20190330064500-433,0.43103448275862105,6.46551724137931,harvard law school;cnn;united states,sam bookman,United States;New Zealand,20190330064500,-98.5795,39.828175
20190319141500-1413,0.47562425683709897,5.70749108204518,google;youtube;morrison;twitter;facebook;european commission,donie osullivan;sarah faidell;jack dorsey;kaya yurieff;shinzo abe;ahiza garcia;mark zuckerberg;sundar pichai;minster jacinda ardern,"Germany;Australia;Osaka, Osaka, Japan;Japan;New Zealand;Hong Kong",20190319141500,10.5,51.5
20190219120000-33,2.3786869647954303,2.47383444338725,world service;ministry of defence,tonnerre yaound;ellen johnson sirleaf;george weah;phil darley;mike thomson;christopher wreh,"Massachusetts, United States;Liberia;Monrovia, Montserrado, Liberia;Paris, France (General), France;London, London, City Of, United Kingdom;Minnesota, United States;Cameroon",20190219120000,-71.5314,42.2373
20190107220000-2350,2.42130750605327,1.57384987893462,goddard space flight center;university of north carolina asheville;cnn;california institute of technology;ames research center;university of chicago;american astronomical society;american astronomical society in seattle,kevin hardegree-ullman;geert barentsen;adina feinstein;makennah bristow,United States,20190107220000,-98.5795,39.828175
20191226161500-1056,3.39393939393939,4.12121212121212,white house;us state department;national security council;cnn,donald trump;benjamin netanyahu;gideon saar,"Jerusalem, Israel (General), Israel;United States;Ashkelon, Hadarom, Israel;Ashdod, Hadarom, Israel;Israel;White House, District Of Columbia, United States;Gaza, Israel (General), Israel;Jordan Valley, Israel (General), Israel",20191226161500,35.2333,31.7667
20191122064500-782,2.03045685279188,2.53807106598985,,jessica caldwell,"California, United States",20191122064500,-119.74600000000001,36.17
20190719131500-117,3.04709141274238,4.43213296398892,instagram;cnn,mike testa;leonardo dicapril,"Antelope Valley, California, United States;Australia;California, United States;Sacramento, California, United States;Thailand;Ayers Rock, Northern Territory, Australia",20190719131500,-122.359,39.3874
20190804070000-610,0.983284169124877,7.86627335299902,walmart;cnn;desoto county coroner office;gilroy police;el paso police,greg allen;roland velasco;trevor irby;scot smithee;stephen romero;julissa contreras;keyla salazar;edie hallberg;doug mcmillon;anthony brown;angie englisbee;greg abbott;randy hargrove,"Desoto County, Mississippi, United States;Southaven, Mississippi, United States;Mexico;El Paso, Texas, United States;Nevada, United States;Tennessee, United States;Texas, United States;California, United States;Reno, Nevada, United States;New Mexico, United States;Dallas, Texas, United States;Walker Lake, Nevada, United States;Mississippi, United States",20190804070000,-89.9904,34.9248
20190615133000-1292,1.8960244648318,3.5474006116208,democrats in congress;white house;princeton university;campaign legal center;cnn;election commission;office of special counsel;republican national committee,judd deere;stephanie grisham;ron wyden;kellyanne conway;donald trump;nikki haley;barack obama;elizabeth warren;pete buttigieg;joe biden;julian zelizer;dan scavino;hillary clinton;bernie sanders,"New York, United States;Louisiana, United States;Japan;Tokyo, Tokyo, Japan;United States;Akasaka, Aichi, Japan;Washington, Washington, United States;Iowa, United States;Minnesota, United States;Trump Tower, New York, United States;Oregon, United States",20190615133000,-74.9384,42.1497
20190617163000-1522,0.554016620498615,8.86426592797784,home office;british national party;english defence league;members of parliament,ben wallace;rosie cooper;jack renshaw;jo cox,"Australia;New Zealand;Canada;United Kingdom;Manchester, Manchester, United Kingdom",20190617163000,135.0,-25.0
20190804040000-509,3.66013071895425,2.02614379084967,centers for disease;america health;cloud city conservation center;kaiser family foundation;cnn;lake county intermediate school;kaiser health news;colorado department of public health,cisco tharp;katie baldassar;wendy peters moschetti;joan brucha;john hickenlooper;ruth petersen;john auerbach;kendra kurihara;leonandro lopez;kaiser permanente;sanjay gupta,"Colorado, United States;Lake County, Colorado, United States;Leadville, Colorado, United States;United States;Switzerland",20190804040000,-105.32700000000001,39.0646
20191004131500-249,5.26315789473684,5.26315789473684,wales police;department of primary industries,,,20191004131500,,
20190917154500-114,4.5197740112994405,1.9209039548022602,burberry;european union;boston consulting group;ellen macarthur foundation;sustainable apparel coalition;british fashion council;gucci,valene kane;darren gerrish wireimage wireimage;aymeline valade;ricardo tisci;tina modotti;laura bailey;bora aksu;tom ford;brandon maxwell;tia bannon;europe getty;sinead burke;karen elson;simone rocha;andrew lloyd webber;marta marques;henry holland;tolga akmen;roberta einer;helen mirren;billy porter;anna wintour;jessica buckley;erdem moralioglu;alexa chung;samantha tse;michael halpern;victoria beckham;galerie bilderwelt hulton;joe maher;taj saltaneh;barbra streisand;richard quinn;stephen day;gabriela hearst,"Mexico;New York, United States;Milan, Lombardia, Italy;Paris, France (General), France;United Kingdom;Boston, Massachusetts, United States;Italy;Mexico City, Distrito Federal, Mexico;China;Ireland;London, London, City Of, United Kingdom;Turkey",20190917154500,-102.0,23.0
20190829123000-1259,1.03448275862069,7.241379310344829,boutique hotel in petcharburi,martin wood;philip spinney;mrs wood;amanda jeffery,"Thailand;Crediton, Devon, United Kingdom;United Kingdom;Exeter, Devon, United Kingdom",20190829123000,100.0,15.0
20190822140000-151,5.92885375494071,1.1857707509881399,mastercard;twitter;facebook;goldman sachs,alex stamos,United Kingdom,20190822140000,-4.0,54.0
20190425170000-1443,2.04708290685773,7.369498464687822,united nations;cnn,maimouna barry;eliane luthi;bouakary keita,"Bankass, Mopti, Mali;Mopti, Mopti, Mali;Mali",20190425170000,-3.51594,14.0775
20190411190000-1903,4.4296788482835,0.7751937984496121,cnn,richard fitzwilliams;diana harry;katie nicholl;prince harry,"Australia;Cambridge, Cambridgeshire, United Kingdom;Sussex, East Sussex, United Kingdom;United Kingdom;London, London, City Of, United Kingdom;Buckingham Palace, Westminster, United Kingdom;Frogmore, New South Wales, Australia",20190411190000,135.0,-25.0
20200106181500-421,1.2658227848101298,6.32911392405063,missouri historical society;police in st;cnn,madeline reichmuth;qasem soleimani,"Iraq;Soldiers Memorial, Missouri, United States;Iran;Missouri, United States",20200106181500,44.0,33.0
20191213113000-375,3.7837837837837798,4.32432432432432,democratic unionist party;consultative working group;reuters,theresa may;simon coveney;raoul ruparel;boris johnson,"Irish Sea, Ireland (General), Ireland;Ireland;United Kingdom;Dublin, Dublin, Ireland;Northern Ireland, Craigavon, United Kingdom;London, London, City Of, United Kingdom",20191213113000,-5.0,53.6667
20190605184500-977,1.33333333333333,10.6666666666667,,david lidington;theresa may;tim loughton,United States;United Kingdom,20190605184500,-98.5795,39.828175
20191002190000-1283,1.74418604651163,10.1744186046512,us embassy;amnesty international;baghdad international airport;health ministries;cnn;iraqi defense ministry,,"Iraq;Baghdad, Baghdad, Iraq;Nasiriya, Babil, Iraq;Najaf, An Najaf, Iraq",20191002190000,44.0,33.0
